Position	iESd_BRG	iESa_BRG	iESd_BRM	iESa_BRM	iESd_CHCU	iESa_CHCU	iESd_CHCA	iESa_CHCA	iESd_CHFR	iESa_CHFR	iESd_TXL	iESa_TXL	log(iESd_BRG)	log(iESa_BRG)	log(iESd_BRM)	log(iESa_BRM)	log(iESd_CHCU)	log(iESa_CHCU)	log(iESd_CHCA)	log(iESa_CHCA)	log(iESd_CHFR)	log(iESa_CHFR)	log(iESd_TXL)	log(iESa_TXL)	log_iRESda(BRG)	log_iRESda(BRM)	log_iRESda(CHCU)	log_iRESda(CHCA)	log_iRESda(CHFR)	log_iRESda(TXL)	log_iRESdaN(BRG)	log_iRESdaN(BRM)	log_iRESdaN(CHCU)	log_iRESdaN(CHCA)	log_iRESdaN(CHFR)	log_iRESdaN(TXL)	
127299.000000	NA	NA	185.000000	3205.642857	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.220356	8.072668	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.852312	NA	NA	NA	NA	NA	-1.233961	NA	NA	NA	NA	
127394.000000	NA	NA	123.750000	3465.166667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.818263	8.150516	NA	NA	NA	NA	NA	NA	NA	NA	NA	-3.332253	NA	NA	NA	NA	NA	-1.565082	NA	NA	NA	NA	
127424.000000	NA	NA	NA	NA	NA	NA	46.000000	1270.000000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.828641	7.146772	NA	NA	NA	NA	NA	NA	NA	-3.318131	NA	NA	NA	NA	NA	-0.804232	NA	NA	
127455.000000	NA	NA	NA	NA	81.000000	357.642857	NA	NA	81.000000	2099.666667	NA	NA	NA	NA	NA	NA	4.394449	5.879535	NA	NA	4.394449	7.649534	NA	NA	NA	NA	-1.485086	NA	-3.255085	NA	NA	NA	0.730158	NA	0.712658	NA	
127586.000000	NA	NA	NA	NA	127.500000	336.090909	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.848116	5.817382	NA	NA	NA	NA	NA	NA	NA	NA	-0.969265	NA	NA	NA	NA	NA	1.098954	NA	NA	NA	
127710.000000	NA	NA	81.500000	4010.500000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.400603	8.296671	NA	NA	NA	NA	NA	NA	NA	NA	NA	-3.896068	NA	NA	NA	NA	NA	-1.954070	NA	NA	NA	NA	
127749.000000	NA	NA	27.000000	2791.285714	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.295837	7.934258	NA	NA	NA	NA	NA	NA	NA	NA	NA	-4.638421	NA	NA	NA	NA	NA	-2.466234	NA	NA	NA	NA	
127764.000000	NA	NA	NA	NA	22.500000	276.500000	49.642857	162.750000	22.500000	815.071429	NA	NA	NA	NA	NA	NA	3.113515	5.622211	3.904855	5.092215	3.113515	6.703276	NA	NA	NA	NA	-2.508696	-1.187361	-3.589760	NA	NA	NA	-0.001692	0.746841	0.521741	NA	
127794.000000	NA	NA	55.000000	2282.000000	NA	NA	117.500000	98.100000	NA	NA	NA	NA	NA	NA	4.007333	7.732808	NA	NA	4.766438	4.585987	NA	NA	NA	NA	NA	-3.725474	NA	0.180451	NA	NA	NA	-1.836374	NA	1.742526	NA	NA	
127874.000000	83.500000	2074.333333	NA	NA	107.166667	348.600000	NA	NA	NA	NA	NA	NA	4.424847	7.637395	NA	NA	4.674385	5.853925	NA	NA	NA	NA	NA	NA	-3.212548	NA	-1.179540	NA	NA	NA	-1.709783	NA	0.948614	NA	NA	NA	
127961.000000	NA	NA	NA	NA	154.500000	469.000000	114.500000	179.166667	NA	NA	NA	NA	NA	NA	NA	NA	5.040194	6.150603	4.740575	5.188316	NA	NA	NA	NA	NA	NA	-1.110409	-0.447742	NA	NA	NA	NA	0.998041	1.285239	NA	NA	
128016.000000	NA	NA	423.500000	1248.700000	NA	NA	225.500000	261.642857	NA	NA	NA	NA	NA	NA	6.048554	7.129858	NA	NA	5.418320	5.566980	NA	NA	NA	NA	NA	-1.081305	NA	-0.148660	NA	NA	NA	-0.012107	NA	1.502953	NA	NA	
128412.000000	198.000000	2115.833333	423.500000	1243.200000	198.000000	371.214286	198.000000	261.250000	NA	NA	NA	NA	5.288267	7.657204	6.048554	7.125444	5.288267	5.916779	5.288267	5.565478	NA	NA	NA	NA	-2.368937	-1.076890	-0.628512	-0.277211	NA	NA	-1.260796	-0.009062	1.342583	1.409376	NA	NA	
