Position	iRESk_prop_ind1	iRESk_prop_ind2	iRESk_prop_ind3	iRESk_prop_ind4	iRESk_prop_ind5	
1635532.000000	-1	-1	-1	-1	-1	
1635763.000000	-1	-1	-1	-1	-1	
1636022.000000	-1	-1	-1	-1	-1	
1636045.000000	-1	-1	-1	-1	-1	
1636187.000000	-1	-1	-1	-1	-1	
1636219.000000	-1	-1	-1	-1	-1	
1636264.000000	-1	-1	-1	-1	-1	
1637511.000000	-1	-1	-1	-1	-1	
1637922.000000	-1	-1	-1	-1	-1	
1639671.000000	-1	-1	-1	-1	-1	
1639677.000000	-1	-1	-1	-1	-1	
1639714.000000	-1	-1	-1	-1	-1	
1639722.000000	-1	-1	-1	-1	-1	
1639737.000000	-1	-1	-1	-1	-1	
1639752.000000	-1	-1	-1	-1	-1	
1639756.000000	-1	-1	-1	-1	-1	
1639757.000000	-1	-1	-1	-1	-1	
1639760.000000	-1	-1	-1	-1	-1	
1639779.000000	-1	-1	-1	-1	-1	
1639806.000000	-1	-1	-1	-1	-1	
1640574.000000	-1	-1	-1	-1	-1	
1640672.000000	-1	-1	-1	-1	-1	
1641014.000000	-1	-1	-1	-1	-1	
1641312.000000	-1	-1	-1	-1	-1	
1641325.000000	-1	-1	-1	-1	-1	
1641329.000000	-1	-1	-1	-1	-1	
1641761.000000	-1	-1	-1	-1	-1	
1641855.000000	-1	-1	-1	-1	-1	
1641957.000000	-1	-1	-1	-1	-1	
1641990.000000	-1	-1	-1	-1	-1	
1641999.000000	-1	-1	-1	-1	-1	
1642005.000000	-1	-1	-1	-1	-1	
1642224.000000	-1	-1	-1	-1	-1	
1643304.000000	-1	-1	-1	-1	-1	
1643350.000000	-1	-1	-1	-1	-1	
1643379.000000	-1	-1	-1	-1	-1	
1643381.000000	-1	-1	-1	-1	-1	
1643400.000000	-1	-1	-1	-1	-1	
1643454.000000	-1	-1	-1	-1	-1	
1643456.000000	-1	-1	-1	-1	-1	
1643463.000000	-1	-1	-1	-1	-1	
1643468.000000	-1	-1	-1	-1	-1	
1643470.000000	-1	-1	-1	-1	-1	
1643471.000000	-1	-1	-1	-1	-1	
1643476.000000	-1	-1	-1	-1	-1	
1643511.000000	-1	-1	-1	-1	-1	
1643514.000000	-1	-1	-1	-1	-1	
1643626.000000	-1	-1	-1	-1	-1	
1643757.000000	-1	-1	-1	-1	-1	
1643772.000000	-1	-1	-1	-1	-1	
1643787.000000	-1	-1	-1	-1	-1	
1643796.000000	-1	-1	-1	-1	-1	
1643847.000000	-1	-1	-1	-1	-1	
1643922.000000	-1	-1	-1	-1	-1	
1643964.000000	-1	-1	-1	-1	-1	
1643967.000000	-1	-1	-1	-1	-1	
1643988.000000	-1	-1	-1	-1	-1	
1644003.000000	-1	-1	-1	-1	-1	
1644006.000000	-1	-1	-1	-1	-1	
1644078.000000	-1	-1	-1	-1	-1	
1644345.000000	-1	-1	-1	-1	-1	
1644366.000000	-1	-1	-1	-1	-1	
1644386.000000	-1	-1	-1	-1	-1	
1644396.000000	-1	-1	-1	-1	-1	
1644411.000000	-1	-1	-1	-1	-1	
1644447.000000	-1	-1	-1	-1	-1	
1644450.000000	-1	-1	-1	-1	-1	
1644451.000000	-1	-1	-1	-1	-1	
1644455.000000	-1	-1	-1	-1	-1	
1644459.000000	-1	-1	-1	-1	-1	
1644478.000000	-1	-1	-1	-1	-1	
1644489.000000	-1	-1	-1	-1	-1	
1644492.000000	-1	-1	-1	-1	-1	
1644525.000000	-1	-1	-1	-1	-1	
1644564.000000	-1	-1	-1	-1	-1	
1644603.000000	-1	-1	-1	-1	-1	
1644816.000000	-1	-1	-1	-1	-1	
1644834.000000	-1	-1	-1	-1	-1	
1645375.000000	-1	-1	-1	-1	-1	
1645379.000000	0.000000	0.000000	0.000000	0.000000	0.254733	
1647057.000000	-1	-1	-1	-1	-1	
1647158.000000	-1	-1	-1	-1	-1	
1647669.000000	-1	-1	-1	-1	-1	
1649113.000000	-1	-1	-1	-1	-1	
1649114.000000	-1	-1	-1	-1	-1	
1649436.000000	-1	-1	-1	-1	-1	
1649552.000000	-1	-1	-1	-1	-1	
1649657.000000	-1	-1	-1	-1	-1	
1649672.000000	-1	-1	-1	-1	-1	
1650616.000000	-1	-1	-1	-1	-1	
1651372.000000	-1	-1	-1	-1	-1	
1651444.000000	-1	-1	-1	-1	-1	
1651489.000000	-1	-1	-1	-1	-1	
1651491.000000	-1	-1	-1	-1	-1	
1651507.000000	-1	-1	-1	-1	-1	
1651508.000000	-1	-1	-1	-1	-1	
1651511.000000	-1	-1	-1	-1	-1	
1651537.000000	-1	-1	-1	-1	-1	
1651616.000000	-1	-1	-1	-1	-1	
1651868.000000	-1	-1	-1	-1	-1	
1651870.000000	-1	-1	-1	-1	-1	
1651876.000000	-1	-1	-1	-1	-1	
1651879.000000	-1	-1	-1	-1	-1	
1651913.000000	-1	-1	-1	-1	-1	
1652044.000000	-1	-1	-1	-1	-1	
1652827.000000	-1	-1	-1	-1	-1	
1653384.000000	-1	-1	-1	-1	-1	
1653413.000000	-1	-1	-1	-1	-1	
1653581.000000	-1	-1	-1	-1	-1	
1653712.000000	-1	-1	-1	-1	-1	
1653780.000000	-1	-1	-1	-1	-1	
1653855.000000	-1	-1	-1	-1	-1	
1653924.000000	-1	-1	-1	-1	-1	
1654041.000000	0.039696	0.000000	0.000000	0.000000	0.000000	
1655090.000000	-1	-1	-1	-1	-1	
1655215.000000	-1	-1	-1	-1	-1	
1655724.000000	-1	-1	-1	-1	-1	
1656631.000000	-1	-1	-1	-1	-1	
1658344.000000	-1	-1	-1	-1	-1	
1658387.000000	-1	-1	-1	-1	-1	
1658557.000000	-1	-1	-1	-1	-1	
1658744.000000	-1	-1	-1	-1	-1	
1658954.000000	-1	-1	-1	-1	-1	
1659001.000000	-1	-1	-1	-1	-1	
1659032.000000	-1	-1	-1	-1	-1	
1659639.000000	-1	-1	-1	-1	-1	
1660232.000000	-1	-1	-1	-1	-1	
1660780.000000	-1	-1	-1	-1	-1	
1661034.000000	-1	-1	-1	-1	-1	
1661071.000000	0.000000	0.000000	0.000000	0.001122	0.000000	
1661079.000000	-1	-1	-1	-1	-1	
1661205.000000	-1	-1	-1	-1	-1	
1661479.000000	-1	-1	-1	-1	-1	
1661599.000000	-1	-1	-1	-1	-1	
1661612.000000	-1	-1	-1	-1	-1	
1661651.000000	-1	-1	-1	-1	-1	
1661839.000000	-1	-1	-1	-1	-1	
1662841.000000	-1	-1	-1	-1	-1	
1662854.000000	-1	-1	-1	-1	-1	
1662860.000000	-1	-1	-1	-1	-1	
1662867.000000	-1	-1	-1	-1	-1	
1662891.000000	-1	-1	-1	-1	-1	
1663061.000000	-1	-1	-1	-1	-1	
1663062.000000	-1	-1	-1	-1	-1	
1663076.000000	-1	-1	-1	-1	-1	
1663420.000000	-1	-1	-1	-1	-1	
1663425.000000	-1	-1	-1	-1	-1	
1663448.000000	-1	-1	-1	-1	-1	
1664117.000000	-1	-1	-1	-1	-1	
1664827.000000	-1	-1	-1	-1	-1	
1664843.000000	-1	-1	-1	-1	-1	
1666610.000000	-1	-1	-1	-1	-1	
1666742.000000	-1	-1	-1	-1	-1	
1666855.000000	-1	-1	-1	-1	-1	
1666900.000000	-1	-1	-1	-1	-1	
1666901.000000	-1	-1	-1	-1	-1	
1667436.000000	-1	-1	-1	-1	-1	
1667445.000000	-1	-1	-1	-1	-1	
1667451.000000	0.046341	0.000000	0.000000	0.000000	0.000000	
1668504.000000	-1	-1	-1	-1	-1	
1668844.000000	-1	-1	-1	-1	-1	
1669248.000000	-1	-1	-1	-1	-1	
1669474.000000	0.000000	0.000000	0.000000	0.029221	0.000000	
1670420.000000	-1	-1	-1	-1	-1	
1670670.000000	-1	-1	-1	-1	-1	
1670759.000000	-1	-1	-1	-1	-1	
1671024.000000	-1	-1	-1	-1	-1	
1671071.000000	-1	-1	-1	-1	-1	
1671232.000000	-1	-1	-1	-1	-1	
1671265.000000	0.000000	0.000000	0.000000	0.023197	0.000000	
1671629.000000	-1	-1	-1	-1	-1	
1671736.000000	-1	-1	-1	-1	-1	
1671836.000000	-1	-1	-1	-1	-1	
1672101.000000	0.000000	0.000000	0.000000	0.052413	0.000000	
1672733.000000	-1	-1	-1	-1	-1	
1672909.000000	-1	-1	-1	-1	-1	
1672973.000000	-1	-1	-1	-1	-1	
1673030.000000	-1	-1	-1	-1	-1	
1673032.000000	-1	-1	-1	-1	-1	
1673207.000000	-1	-1	-1	-1	-1	
1673468.000000	-1	-1	-1	-1	-1	
1673663.000000	-1	-1	-1	-1	-1	
1674156.000000	-1	-1	-1	-1	-1	
1674796.000000	-1	-1	-1	-1	-1	
1675555.000000	-1	-1	-1	-1	-1	
1675692.000000	-1	-1	-1	-1	-1	
1676616.000000	-1	-1	-1	-1	-1	
1676725.000000	-1	-1	-1	-1	-1	
1676984.000000	-1	-1	-1	-1	-1	
1677645.000000	-1	-1	-1	-1	-1	
1678137.000000	-1	-1	-1	-1	-1	
1678178.000000	-1	-1	-1	-1	-1	
1678395.000000	-1	-1	-1	-1	-1	
1678476.000000	-1	-1	-1	-1	-1	
1678495.000000	-1	-1	-1	-1	-1	
1678881.000000	-1	-1	-1	-1	-1	
1678918.000000	-1	-1	-1	-1	-1	
1679069.000000	-1	-1	-1	-1	-1	
1679260.000000	-1	-1	-1	-1	-1	
1679404.000000	-1	-1	-1	-1	-1	
1679502.000000	-1	-1	-1	-1	-1	
1679581.000000	-1	-1	-1	-1	-1	
1679690.000000	-1	-1	-1	-1	-1	
1679794.000000	-1	-1	-1	-1	-1	
1681317.000000	-1	-1	-1	-1	-1	
1681654.000000	-1	-1	-1	-1	-1	
1681709.000000	-1	-1	-1	-1	-1	
1682804.000000	-1	-1	-1	-1	-1	
1682885.000000	-1	-1	-1	-1	-1	
1683079.000000	-1	-1	-1	-1	-1	
1683185.000000	-1	-1	-1	-1	-1	
1683396.000000	-1	-1	-1	-1	-1	
1683421.000000	-1	-1	-1	-1	-1	
1683483.000000	-1	-1	-1	-1	-1	
1683501.000000	0.282421	0.000000	0.000000	0.000000	0.000000	
1685745.000000	-1	-1	-1	-1	-1	
1685864.000000	-1	-1	-1	-1	-1	
1685886.000000	-1	-1	-1	-1	-1	
1685898.000000	-1	-1	-1	-1	-1	
1686212.000000	-1	-1	-1	-1	-1	
1686322.000000	-1	-1	-1	-1	-1	
1686713.000000	-1	-1	-1	-1	-1	
1686801.000000	-1	-1	-1	-1	-1	
1687234.000000	-1	-1	-1	-1	-1	
1687253.000000	-1	-1	-1	-1	-1	
1687261.000000	-1	-1	-1	-1	-1	
1687290.000000	-1	-1	-1	-1	-1	
1687431.000000	-1	-1	-1	-1	-1	
1687622.000000	-1	-1	-1	-1	-1	
1687754.000000	-1	-1	-1	-1	-1	
1687899.000000	-1	-1	-1	-1	-1	
1687916.000000	-1	-1	-1	-1	-1	
1687958.000000	-1	-1	-1	-1	-1	
1688067.000000	-1	-1	-1	-1	-1	
1688129.000000	-1	-1	-1	-1	-1	
1688309.000000	-1	-1	-1	-1	-1	
1688546.000000	-1	-1	-1	-1	-1	
1688573.000000	-1	-1	-1	-1	-1	
1688732.000000	-1	-1	-1	-1	-1	
1688753.000000	-1	-1	-1	-1	-1	
1688991.000000	-1	-1	-1	-1	-1	
1689001.000000	-1	-1	-1	-1	-1	
1689094.000000	-1	-1	-1	-1	-1	
1689114.000000	-1	-1	-1	-1	-1	
1689840.000000	-1	-1	-1	-1	-1	
1690706.000000	-1	-1	-1	-1	-1	
1691126.000000	-1	-1	-1	-1	-1	
1691127.000000	-1	-1	-1	-1	-1	
1691238.000000	-1	-1	-1	-1	-1	
1691417.000000	-1	-1	-1	-1	-1	
1691569.000000	-1	-1	-1	-1	-1	
1691615.000000	-1	-1	-1	-1	-1	
1691635.000000	-1	-1	-1	-1	-1	
1691750.000000	-1	-1	-1	-1	-1	
1691816.000000	-1	-1	-1	-1	-1	
1692234.000000	-1	-1	-1	-1	-1	
1692323.000000	-1	-1	-1	-1	-1	
1692371.000000	-1	-1	-1	-1	-1	
1692406.000000	-1	-1	-1	-1	-1	
1692653.000000	-1	-1	-1	-1	-1	
1692712.000000	-1	-1	-1	-1	-1	
1692779.000000	-1	-1	-1	-1	-1	
1692969.000000	-1	-1	-1	-1	-1	
1693618.000000	-1	-1	-1	-1	-1	
1693849.000000	-1	-1	-1	-1	-1	
1693886.000000	-1	-1	-1	-1	-1	
1694058.000000	-1	-1	-1	-1	-1	
1694104.000000	-1	-1	-1	-1	-1	
1695827.000000	-1	-1	-1	-1	-1	
1695889.000000	-1	-1	-1	-1	-1	
1696183.000000	-1	-1	-1	-1	-1	
1696529.000000	-1	-1	-1	-1	-1	
1696784.000000	-1	-1	-1	-1	-1	
1696867.000000	-1	-1	-1	-1	-1	
1697253.000000	-1	-1	-1	-1	-1	
1697532.000000	-1	-1	-1	-1	-1	
1698184.000000	-1	-1	-1	-1	-1	
1698192.000000	-1	-1	-1	-1	-1	
1698807.000000	-1	-1	-1	-1	-1	
1699152.000000	-1	-1	-1	-1	-1	
1699208.000000	-1	-1	-1	-1	-1	
1699919.000000	-1	-1	-1	-1	-1	
1700372.000000	-1	-1	-1	-1	-1	
1701765.000000	-1	-1	-1	-1	-1	
1701783.000000	-1	-1	-1	-1	-1	
1701811.000000	-1	-1	-1	-1	-1	
1702027.000000	-1	-1	-1	-1	-1	
1702147.000000	-1	-1	-1	-1	-1	
1702346.000000	-1	-1	-1	-1	-1	
1705268.000000	-1	-1	-1	-1	-1	
1705315.000000	-1	-1	-1	-1	-1	
1705374.000000	-1	-1	-1	-1	-1	
1705410.000000	-1	-1	-1	-1	-1	
1705929.000000	-1	-1	-1	-1	-1	
1706044.000000	-1	-1	-1	-1	-1	
1706241.000000	-1	-1	-1	-1	-1	
1706499.000000	-1	-1	-1	-1	-1	
1706678.000000	-1	-1	-1	-1	-1	
1707459.000000	-1	-1	-1	-1	-1	
1707602.000000	-1	-1	-1	-1	-1	
1707687.000000	-1	-1	-1	-1	-1	
1707884.000000	-1	-1	-1	-1	-1	
1708128.000000	-1	-1	-1	-1	-1	
1708330.000000	-1	-1	-1	-1	-1	
1708345.000000	-1	-1	-1	-1	-1	
1709650.000000	-1	-1	-1	-1	-1	
1709653.000000	-1	-1	-1	-1	-1	
1709665.000000	-1	-1	-1	-1	-1	
1709674.000000	-1	-1	-1	-1	-1	
1709680.000000	-1	-1	-1	-1	-1	
1710022.000000	-1	-1	-1	-1	-1	
1710330.000000	0.050850	0.000000	0.000000	0.000000	0.000000	
1710372.000000	-1	-1	-1	-1	-1	
1710495.000000	-1	-1	-1	-1	-1	
1711175.000000	-1	-1	-1	-1	-1	
1711183.000000	-1	-1	-1	-1	-1	
1711557.000000	-1	-1	-1	-1	-1	
1711738.000000	0.000000	0.000000	0.000000	0.037289	0.000000	
1711782.000000	-1	-1	-1	-1	-1	
1711978.000000	-1	-1	-1	-1	-1	
1712013.000000	-1	-1	-1	-1	-1	
1712061.000000	-1	-1	-1	-1	-1	
1712356.000000	-1	-1	-1	-1	-1	
1712523.000000	0.000000	0.000000	0.000000	0.015520	0.000000	
1712581.000000	-1	-1	-1	-1	-1	
1713685.000000	-1	-1	-1	-1	-1	
1717497.000000	-1	-1	-1	-1	-1	
1718813.000000	-1	-1	-1	-1	-1	
1719034.000000	-1	-1	-1	-1	-1	
1719178.000000	-1	-1	-1	-1	-1	
1719307.000000	-1	-1	-1	-1	-1	
1719474.000000	-1	-1	-1	-1	-1	
1719559.000000	-1	-1	-1	-1	-1	
1719694.000000	-1	-1	-1	-1	-1	
1720338.000000	-1	-1	-1	-1	-1	
1721719.000000	-1	-1	-1	-1	-1	
1721730.000000	-1	-1	-1	-1	-1	
1721753.000000	-1	-1	-1	-1	-1	
1722375.000000	-1	-1	-1	-1	-1	
1722390.000000	-1	-1	-1	-1	-1	
1724466.000000	-1	-1	-1	-1	-1	
1724687.000000	0.000000	0.000000	0.000000	0.000000	0.021945	
1724767.000000	-1	-1	-1	-1	-1	
1724971.000000	-1	-1	-1	-1	-1	
1725391.000000	-1	-1	-1	-1	-1	
1725497.000000	-1	-1	-1	-1	-1	
1725575.000000	-1	-1	-1	-1	-1	
1725799.000000	-1	-1	-1	-1	-1	
1725843.000000	-1	-1	-1	-1	-1	
1725865.000000	-1	-1	-1	-1	-1	
1726072.000000	-1	-1	-1	-1	-1	
1726172.000000	-1	-1	-1	-1	-1	
1726193.000000	-1	-1	-1	-1	-1	
1726201.000000	-1	-1	-1	-1	-1	
1726256.000000	-1	-1	-1	-1	-1	
1726517.000000	-1	-1	-1	-1	-1	
1726606.000000	-1	-1	-1	-1	-1	
1726610.000000	-1	-1	-1	-1	-1	
1726636.000000	-1	-1	-1	-1	-1	
1726801.000000	-1	-1	-1	-1	-1	
1726804.000000	-1	-1	-1	-1	-1	
1726945.000000	-1	-1	-1	-1	-1	
1727080.000000	-1	-1	-1	-1	-1	
1727084.000000	-1	-1	-1	-1	-1	
1727098.000000	-1	-1	-1	-1	-1	
1727100.000000	-1	-1	-1	-1	-1	
1727381.000000	-1	-1	-1	-1	-1	
1727456.000000	-1	-1	-1	-1	-1	
1727607.000000	-1	-1	-1	-1	-1	
1727675.000000	-1	-1	-1	-1	-1	
1727677.000000	-1	-1	-1	-1	-1	
1727858.000000	-1	-1	-1	-1	-1	
1728003.000000	-1	-1	-1	-1	-1	
1728157.000000	-1	-1	-1	-1	-1	
1728640.000000	-1	-1	-1	-1	-1	
1728749.000000	-1	-1	-1	-1	-1	
1728780.000000	-1	-1	-1	-1	-1	
1729236.000000	-1	-1	-1	-1	-1	
1729414.000000	-1	-1	-1	-1	-1	
1729798.000000	-1	-1	-1	-1	-1	
1729932.000000	-1	-1	-1	-1	-1	
1729955.000000	-1	-1	-1	-1	-1	
1729966.000000	-1	-1	-1	-1	-1	
1729995.000000	-1	-1	-1	-1	-1	
1732142.000000	-1	-1	-1	-1	-1	
1732143.000000	-1	-1	-1	-1	-1	
1732188.000000	-1	-1	-1	-1	-1	
1732378.000000	-1	-1	-1	-1	-1	
1732540.000000	-1	-1	-1	-1	-1	
1732567.000000	-1	-1	-1	-1	-1	
1732786.000000	-1	-1	-1	-1	-1	
1732834.000000	-1	-1	-1	-1	-1	
1732852.000000	-1	-1	-1	-1	-1	
1732881.000000	-1	-1	-1	-1	-1	
1733072.000000	-1	-1	-1	-1	-1	
1733146.000000	-1	-1	-1	-1	-1	
1733311.000000	-1	-1	-1	-1	-1	
1733367.000000	-1	-1	-1	-1	-1	
1733558.000000	-1	-1	-1	-1	-1	
1733709.000000	-1	-1	-1	-1	-1	
1733764.000000	-1	-1	-1	-1	-1	
1733888.000000	-1	-1	-1	-1	-1	
1733968.000000	-1	-1	-1	-1	-1	
1734552.000000	-1	-1	-1	-1	-1	
1734984.000000	-1	-1	-1	-1	-1	
1735066.000000	0.024308	0.000000	0.024308	0.000000	0.000000	
1735114.000000	-1	-1	-1	-1	-1	
1735256.000000	-1	-1	-1	-1	-1	
1735305.000000	-1	-1	-1	-1	-1	
1735358.000000	-1	-1	-1	-1	-1	
1735409.000000	-1	-1	-1	-1	-1	
1735416.000000	0.000000	0.388454	0.000000	0.000000	0.000000	
1736344.000000	-1	-1	-1	-1	-1	
1736585.000000	-1	-1	-1	-1	-1	
1736616.000000	-1	-1	-1	-1	-1	
1736625.000000	-1	-1	-1	-1	-1	
1736674.000000	-1	-1	-1	-1	-1	
1736831.000000	-1	-1	-1	-1	-1	
1736912.000000	-1	-1	-1	-1	-1	
1737289.000000	-1	-1	-1	-1	-1	
1737307.000000	-1	-1	-1	-1	-1	
1737502.000000	-1	-1	-1	-1	-1	
1737519.000000	-1	-1	-1	-1	-1	
1737543.000000	0.000000	0.000000	0.000000	0.087838	0.000000	
1737564.000000	0.000000	0.000000	0.000000	0.087838	0.000000	
1737576.000000	-1	-1	-1	-1	-1	
1737579.000000	-1	-1	-1	-1	-1	
1737787.000000	0.000000	0.000000	0.000000	0.242031	0.000000	
1737803.000000	-1	-1	-1	-1	-1	
1737896.000000	-1	-1	-1	-1	-1	
1738892.000000	-1	-1	-1	-1	-1	
1739111.000000	-1	-1	-1	-1	-1	
1739231.000000	-1	-1	-1	-1	-1	
1740148.000000	-1	-1	-1	-1	-1	
1740294.000000	-1	-1	-1	-1	-1	
1740457.000000	-1	-1	-1	-1	-1	
1740635.000000	-1	-1	-1	-1	-1	
1740661.000000	-1	-1	-1	-1	-1	
1740720.000000	-1	-1	-1	-1	-1	
1740805.000000	-1	-1	-1	-1	-1	
1741983.000000	-1	-1	-1	-1	-1	
1742209.000000	-1	-1	-1	-1	-1	
1742295.000000	-1	-1	-1	-1	-1	
1742394.000000	-1	-1	-1	-1	-1	
1742602.000000	-1	-1	-1	-1	-1	
1742919.000000	-1	-1	-1	-1	-1	
1743068.000000	-1	-1	-1	-1	-1	
1743213.000000	-1	-1	-1	-1	-1	
1743306.000000	-1	-1	-1	-1	-1	
1743342.000000	-1	-1	-1	-1	-1	
1743952.000000	-1	-1	-1	-1	-1	
1744171.000000	-1	-1	-1	-1	-1	
1744393.000000	-1	-1	-1	-1	-1	
1744602.000000	-1	-1	-1	-1	-1	
1744749.000000	-1	-1	-1	-1	-1	
1744760.000000	-1	-1	-1	-1	-1	
1745123.000000	-1	-1	-1	-1	-1	
1745356.000000	-1	-1	-1	-1	-1	
1745365.000000	-1	-1	-1	-1	-1	
1745496.000000	-1	-1	-1	-1	-1	
1745714.000000	-1	-1	-1	-1	-1	
1745726.000000	-1	-1	-1	-1	-1	
1745799.000000	-1	-1	-1	-1	-1	
1746018.000000	-1	-1	-1	-1	-1	
1746293.000000	-1	-1	-1	-1	-1	
1746345.000000	-1	-1	-1	-1	-1	
1746702.000000	-1	-1	-1	-1	-1	
1746933.000000	-1	-1	-1	-1	-1	
1746939.000000	-1	-1	-1	-1	-1	
1746945.000000	-1	-1	-1	-1	-1	
1747989.000000	-1	-1	-1	-1	-1	
1748043.000000	-1	-1	-1	-1	-1	
1748185.000000	-1	-1	-1	-1	-1	
1748502.000000	-1	-1	-1	-1	-1	
1748518.000000	-1	-1	-1	-1	-1	
1748754.000000	-1	-1	-1	-1	-1	
1748801.000000	-1	-1	-1	-1	-1	
1749077.000000	-1	-1	-1	-1	-1	
1749149.000000	-1	-1	-1	-1	-1	
1749264.000000	-1	-1	-1	-1	-1	
1749711.000000	-1	-1	-1	-1	-1	
1749836.000000	-1	-1	-1	-1	-1	
1750009.000000	-1	-1	-1	-1	-1	
1750076.000000	-1	-1	-1	-1	-1	
1750142.000000	-1	-1	-1	-1	-1	
1750259.000000	-1	-1	-1	-1	-1	
1750381.000000	-1	-1	-1	-1	-1	
1750995.000000	-1	-1	-1	-1	-1	
1751212.000000	-1	-1	-1	-1	-1	
1751231.000000	-1	-1	-1	-1	-1	
1751337.000000	-1	-1	-1	-1	-1	
1751454.000000	-1	-1	-1	-1	-1	
1751654.000000	-1	-1	-1	-1	-1	
1751819.000000	0.062500	0.000000	0.062500	0.000000	0.000000	
1752058.000000	-1	-1	-1	-1	-1	
1752141.000000	-1	-1	-1	-1	-1	
1752213.000000	-1	-1	-1	-1	-1	
1752475.000000	-1	-1	-1	-1	-1	
1752775.000000	-1	-1	-1	-1	-1	
1752783.000000	-1	-1	-1	-1	-1	
1752990.000000	-1	-1	-1	-1	-1	
1753050.000000	-1	-1	-1	-1	-1	
1754032.000000	-1	-1	-1	-1	-1	
1754829.000000	-1	-1	-1	-1	-1	
1754864.000000	-1	-1	-1	-1	-1	
1755000.000000	-1	-1	-1	-1	-1	
1755383.000000	-1	-1	-1	-1	-1	
1755462.000000	-1	-1	-1	-1	-1	
1755758.000000	-1	-1	-1	-1	-1	
1756908.000000	-1	-1	-1	-1	-1	
1756979.000000	-1	-1	-1	-1	-1	
1756993.000000	-1	-1	-1	-1	-1	
1757004.000000	-1	-1	-1	-1	-1	
1757100.000000	0.000000	0.000000	0.000000	0.300453	0.000000	
1758728.000000	-1	-1	-1	-1	-1	
1758897.000000	-1	-1	-1	-1	-1	
1759024.000000	-1	-1	-1	-1	-1	
1759092.000000	-1	-1	-1	-1	-1	
1759260.000000	-1	-1	-1	-1	-1	
1759317.000000	-1	-1	-1	-1	-1	
1759334.000000	-1	-1	-1	-1	-1	
1759418.000000	-1	-1	-1	-1	-1	
1759445.000000	-1	-1	-1	-1	-1	
1759447.000000	-1	-1	-1	-1	-1	
1759457.000000	-1	-1	-1	-1	-1	
1759674.000000	-1	-1	-1	-1	-1	
1759768.000000	-1	-1	-1	-1	-1	
1760212.000000	-1	-1	-1	-1	-1	
1760328.000000	-1	-1	-1	-1	-1	
1761208.000000	-1	-1	-1	-1	-1	
1761335.000000	-1	-1	-1	-1	-1	
1761485.000000	-1	-1	-1	-1	-1	
1761499.000000	-1	-1	-1	-1	-1	
1761505.000000	-1	-1	-1	-1	-1	
1761509.000000	-1	-1	-1	-1	-1	
1761511.000000	-1	-1	-1	-1	-1	
1761952.000000	-1	-1	-1	-1	-1	
1761988.000000	-1	-1	-1	-1	-1	
1762180.000000	-1	-1	-1	-1	-1	
1762363.000000	-1	-1	-1	-1	-1	
1762820.000000	-1	-1	-1	-1	-1	
1763766.000000	-1	-1	-1	-1	-1	
1764019.000000	-1	-1	-1	-1	-1	
1764213.000000	0.000000	0.000000	0.000000	0.000000	0.122801	
1765443.000000	-1	-1	-1	-1	-1	
1765465.000000	-1	-1	-1	-1	-1	
1765566.000000	-1	-1	-1	-1	-1	
1765842.000000	0.000000	0.000000	0.000000	0.000000	0.473973	
1765912.000000	-1	-1	-1	-1	-1	
1765931.000000	-1	-1	-1	-1	-1	
1766007.000000	-1	-1	-1	-1	-1	
1766069.000000	-1	-1	-1	-1	-1	
1766340.000000	-1	-1	-1	-1	-1	
1766345.000000	-1	-1	-1	-1	-1	
1766384.000000	-1	-1	-1	-1	-1	
1766427.000000	-1	-1	-1	-1	-1	
1766494.000000	-1	-1	-1	-1	-1	
1766638.000000	-1	-1	-1	-1	-1	
1766803.000000	-1	-1	-1	-1	-1	
1766832.000000	-1	-1	-1	-1	-1	
1766895.000000	-1	-1	-1	-1	-1	
1766912.000000	-1	-1	-1	-1	-1	
1766933.000000	-1	-1	-1	-1	-1	
1766936.000000	-1	-1	-1	-1	-1	
1766966.000000	-1	-1	-1	-1	-1	
1767005.000000	-1	-1	-1	-1	-1	
1767133.000000	-1	-1	-1	-1	-1	
1767339.000000	-1	-1	-1	-1	-1	
1767356.000000	-1	-1	-1	-1	-1	
1767611.000000	-1	-1	-1	-1	-1	
1767754.000000	-1	-1	-1	-1	-1	
1767987.000000	-1	-1	-1	-1	-1	
1768113.000000	-1	-1	-1	-1	-1	
1768251.000000	-1	-1	-1	-1	-1	
1768373.000000	-1	-1	-1	-1	-1	
1768403.000000	0.000000	0.000000	0.000000	0.000000	0.050040	
1768622.000000	-1	-1	-1	-1	-1	
1768625.000000	-1	-1	-1	-1	-1	
1769468.000000	-1	-1	-1	-1	-1	
1769496.000000	-1	-1	-1	-1	-1	
1769527.000000	-1	-1	-1	-1	-1	
1769836.000000	-1	-1	-1	-1	-1	
1770454.000000	-1	-1	-1	-1	-1	
1770503.000000	-1	-1	-1	-1	-1	
1770623.000000	-1	-1	-1	-1	-1	
1770660.000000	-1	-1	-1	-1	-1	
1770771.000000	-1	-1	-1	-1	-1	
1770850.000000	-1	-1	-1	-1	-1	
1770861.000000	-1	-1	-1	-1	-1	
1770896.000000	-1	-1	-1	-1	-1	
1770908.000000	-1	-1	-1	-1	-1	
1770975.000000	-1	-1	-1	-1	-1	
1770993.000000	-1	-1	-1	-1	-1	
1770999.000000	-1	-1	-1	-1	-1	
1771300.000000	-1	-1	-1	-1	-1	
1771337.000000	-1	-1	-1	-1	-1	
