Position	iES_BRG	iES_BRM	iES_CHCU	iES_CHCA	iES_CHFR	iES_TXL	log(iES_BRG)	log(iES_BRM)	log(iES_CHCU)	log(iES_CHCA)	log(iES_CHFR)	log(iES_TXL)	log_Rsb(BRG/BRM)	log_Rsb(BRG/CHCU)	log_Rsb(BRG/CHCA)	log_Rsb(BRG/CHFR)	log_Rsb(BRG/TXL)	log_Rsb(BRM/CHCU)	log_Rsb(BRM/CHCA)	log_Rsb(BRM/CHFR)	log_Rsb(BRM/TXL)	log_Rsb(CHCU/CHCA)	log_Rsb(CHCU/CHFR)	log_Rsb(CHCU/TXL)	log_Rsb(CHCA/CHFR)	log_Rsb(CHCA/TXL)	log_Rsb(CHFR/TXL)	log_RsbN(BRG/BRM)	log_RsbN(BRG/CHCU)	log_RsbN(BRG/CHCA)	log_RsbN(BRG/CHFR)	log_RsbN(BRG/TXL)	log_RsbN(BRM/CHCU)	log_RsbN(BRM/CHCA)	log_RsbN(BRM/CHFR)	log_RsbN(BRM/TXL)	log_RsbN(CHCU/CHCA)	log_RsbN(CHCU/CHFR)	log_RsbN(CHCU/TXL)	log_RsbN(CHCA/CHFR)	log_RsbN(CHCA/TXL)	log_RsbN(CHFR/TXL)	
1448958.000000	9489.250000	12455.250000	6132.666667	9004.333333	162338.444444	NA	9.157915	9.429897	8.721385	9.105461	11.997439	NA	-0.271983	0.436530	0.052454	-2.839524	NA	0.708513	0.324436	-2.567541	NA	-0.384076	-3.276054	NA	-2.891977	NA	NA	0.117167	0.791506	0.455460	-0.627392	NA	1.126802	0.488841	-0.834906	NA	-0.352845	-2.047459	NA	-1.375784	NA	NA	
1449063.000000	9489.250000	12523.416667	5977.000000	9004.333333	207912.357143	NA	9.157915	9.435356	8.695674	9.105461	12.244872	NA	-0.277441	0.462241	0.052454	-3.086957	NA	0.739681	0.329894	-2.809516	NA	-0.409787	-3.549198	NA	-3.139411	NA	NA	0.113138	0.810831	0.455460	-0.793330	NA	1.162876	0.493834	-1.057909	NA	-0.379160	-2.303538	NA	-1.578285	NA	NA	
1449411.000000	9489.250000	12523.416667	4647.875000	9004.333333	162577.333333	NA	9.157915	9.435356	8.444165	9.105461	11.998909	NA	-0.277441	0.713749	0.052454	-2.840994	NA	0.991190	0.329894	-2.563554	NA	-0.661296	-3.554744	NA	-2.893448	NA	NA	0.113138	0.999876	0.455460	-0.628378	NA	1.453967	0.493834	-0.831231	NA	-0.636574	-2.308737	NA	-1.376988	NA	NA	
1449639.000000	9272.000000	12373.833333	5154.500000	9869.062500	162479.000000	284.000000	9.134754	9.423339	8.547625	9.197160	11.998304	5.648974	-0.288585	0.587129	-0.062406	-2.863550	3.485780	0.875714	0.226179	-2.574965	3.774365	-0.649535	-3.450679	2.898651	-2.801144	3.548186	6.349330	0.104911	0.904702	0.383888	-0.643505	2.077106	1.320317	0.398945	-0.841747	2.133049	-0.624537	-2.211174	1.834504	-1.301446	2.396092	2.512217	
1449904.000000	6199.166667	10689.428571	6740.500000	7523.166667	162441.222222	284.000000	8.732170	9.277011	8.815889	8.925742	11.998072	5.648974	-0.544840	-0.083719	-0.193572	-3.265901	3.083196	0.461121	0.351268	-2.721061	3.628036	-0.109853	-3.182182	3.166915	-3.072329	3.276768	6.349097	-0.084266	0.400466	0.302154	-0.913337	1.871379	0.840476	0.513389	-0.976389	2.050081	-0.072183	-1.959453	2.009649	-1.523385	2.194269	2.512107	
1449975.000000	18104.000000	10899.071429	2939.187500	9674.214286	162494.055556	39.000000	9.803888	9.296433	7.985888	9.177219	11.998397	3.663562	0.507455	1.818000	0.626669	-2.194509	6.140327	1.310544	0.119214	-2.701964	5.632871	-1.191331	-4.012508	4.322327	-2.821177	5.513658	8.334835	0.692573	1.829875	0.813271	-0.194821	3.433623	1.823581	0.301082	-0.958789	3.186814	-1.179055	-2.737901	2.763999	-1.317841	3.857599	3.447936	
1450203.000000	18104.000000	9568.500000	2640.888889	9674.214286	146279.150000	NA	9.803888	9.166232	7.878871	9.177219	11.893272	NA	0.637656	1.925017	0.626669	-2.089384	NA	1.287361	-0.010988	-2.727040	NA	-1.298348	-4.014401	NA	-2.716053	NA	NA	0.788692	1.910314	0.813271	-0.124320	NA	1.796749	0.181961	-0.981899	NA	-1.288586	-2.739675	NA	-1.231807	NA	NA	
1450364.000000	9131.500000	10823.214286	4451.600000	8454.875000	162466.888889	157.000000	9.119485	9.289449	8.401019	9.042498	11.998229	5.056246	-0.169963	0.718466	0.076987	-2.878744	4.063239	0.888430	0.246950	-2.708781	4.233203	-0.641480	-3.597211	3.344773	-2.955731	3.986253	6.941984	0.192481	1.003421	0.470748	-0.653695	2.372198	1.335034	0.417949	-0.965072	2.393208	-0.616293	-2.348551	2.125770	-1.427961	2.721835	2.791520	
1450384.000000	NA	10838.357143	3226.785714	9637.928571	182742.437500	NA	NA	9.290847	8.079242	9.173461	12.115833	NA	NA	NA	NA	NA	NA	1.211605	0.117385	-2.824986	NA	-1.094220	-4.036591	NA	-2.942372	NA	NA	NA	NA	NA	NA	NA	1.709070	0.299410	-1.072166	NA	-1.079664	-2.760479	NA	-1.417027	NA	NA	
1450644.000000	2728.000000	15070.900000	4157.000000	9669.357143	182793.062500	NA	7.911324	9.620521	8.332549	9.176717	12.116110	NA	-1.709197	-0.421225	-1.265393	-4.204786	NA	1.287972	0.443804	-2.495589	NA	-0.844168	-3.783561	NA	-2.939393	NA	NA	-0.943832	0.146783	-0.365729	-1.542988	NA	1.797456	0.598051	-0.768595	NA	-0.823741	-2.523258	NA	-1.414589	NA	NA	
1451028.000000	1792.000000	10813.642857	3346.785714	8502.375000	24329.961538	423.000000	7.491088	9.288564	8.115756	9.048101	10.099464	6.047372	-1.797476	-0.624668	-1.557013	-2.608376	1.443715	1.172808	0.240463	-0.810900	3.241192	-0.932345	-1.983708	2.068383	-1.051363	3.000729	4.052092	-1.009002	-0.006134	-0.547447	-0.472376	1.033577	1.664168	0.412014	0.784003	1.830742	-0.913988	-0.835859	1.292436	0.130581	1.989008	1.429586	
1451400.000000	1792.000000	9799.333333	3694.900000	9974.166667	146397.150000	423.000000	7.491088	9.190070	8.214709	9.207754	11.894078	6.047372	-1.698982	-0.723621	-1.716666	-4.402991	1.443715	0.975361	-0.017684	-2.704009	3.142697	-0.993045	-3.679370	2.167337	-2.686325	3.160382	5.846706	-0.936291	-0.080511	-0.646931	-1.675912	1.033577	1.435646	0.175834	-0.960674	1.774896	-0.976113	-2.425576	1.357041	-1.207478	2.107725	2.275343	
1452476.000000	1511.500000	8542.000000	3376.714286	9637.187500	146300.250000	249.000000	7.320858	9.052750	8.124658	9.173385	11.893416	5.517453	-1.731893	-0.803801	-1.852527	-4.572558	1.803405	0.928092	-0.120634	-2.840666	3.535298	-1.048726	-3.768758	2.607206	-2.720032	3.655932	6.375963	-0.960586	-0.140777	-0.731590	-1.789630	1.217385	1.380939	0.081645	-1.086616	1.997499	-1.033102	-2.509380	1.644224	-1.235063	2.476211	2.524768	
1452559.000000	1511.500000	9888.583333	3754.916667	10995.714286	162541.666667	NA	7.320858	9.199136	8.230821	9.305261	11.998690	NA	-1.878278	-0.909964	-1.984403	-4.677832	NA	0.968315	-0.106125	-2.799553	NA	-1.074439	-3.767868	NA	-2.693429	NA	NA	-1.068653	-0.220573	-0.813766	-1.860230	NA	1.427492	0.094920	-1.048727	NA	-1.059419	-2.508546	NA	-1.213292	NA	NA	
1452612.000000	2728.000000	11583.500000	2909.687500	13376.750000	208501.642857	NA	7.911324	9.357337	7.975801	9.501273	12.247702	NA	-1.446013	-0.064477	-1.589949	-4.336378	NA	1.381536	-0.143936	-2.890365	NA	-1.525472	-4.271901	NA	-2.746429	NA	NA	-0.749540	0.414929	-0.567970	-1.631239	NA	1.905745	0.060326	-1.132419	NA	-1.521043	-2.981087	NA	-1.256667	NA	NA	
1453142.000000	1601.250000	8722.642857	2942.125000	11603.785714	182494.000000	NA	7.378540	9.073678	7.986887	9.359087	12.114473	NA	-1.695138	-0.608348	-1.980547	-4.735933	NA	1.086790	-0.285409	-3.040795	NA	-1.372199	-4.127585	NA	-2.755386	NA	NA	-0.933453	0.006134	-0.811363	-1.899195	NA	1.564612	-0.069108	-1.271054	NA	-1.364170	-2.845788	NA	-1.263997	NA	NA	
1453152.000000	NA	9817.583333	3493.300000	11603.785714	182494.000000	NA	NA	9.191930	8.158602	9.359087	12.114473	NA	NA	NA	NA	NA	NA	1.033328	-0.167156	-2.922542	NA	-1.200485	-3.955870	NA	-2.755386	NA	NA	NA	NA	NA	NA	NA	1.502737	0.039082	-1.162073	NA	-1.188424	-2.684802	NA	-1.263997	NA	NA	
1453238.000000	4059.000000	8422.642857	3459.600000	9939.642857	146087.600000	373.000000	8.308692	9.038679	8.148908	9.204286	11.891962	5.921578	-0.729987	0.159784	-0.895594	-3.583270	2.387113	0.889771	-0.165607	-2.853283	3.117101	-1.055378	-3.743053	2.227330	-2.687675	3.282708	5.970383	-0.220947	0.583492	-0.135297	-1.126176	1.515669	1.336586	0.040499	-1.098244	1.760383	-1.039910	-2.485281	1.396209	-1.208583	2.198685	2.333629	
1453382.000000	4059.000000	8477.928571	2520.000000	8979.437500	28322.681818	373.000000	8.308692	9.045221	7.832014	9.102693	10.251418	5.921578	-0.736530	0.476678	-0.794001	-1.942726	2.387113	1.213207	-0.057471	-1.206197	3.123643	-1.270678	-2.419404	1.910436	-1.148726	3.181114	4.329840	-0.225777	0.821683	-0.071991	-0.025966	1.515669	1.710925	0.139433	0.419700	1.764093	-1.260266	-1.244333	1.189315	0.050899	2.123141	1.560481	
1453770.000000	7722.000000	11749.400000	4171.312500	10543.785714	162330.611111	NA	8.951829	9.371557	8.335986	9.263292	11.997390	NA	-0.419729	0.615843	-0.311463	-3.045562	NA	1.035571	0.108266	-2.625833	NA	-0.927306	-3.661404	NA	-2.734098	NA	NA	0.008096	0.926285	0.228693	-0.765569	NA	1.505333	0.291066	-0.888627	NA	-0.908831	-2.408733	NA	-1.246576	NA	NA	
1453956.000000	7232.750000	8513.714286	4184.625000	10543.785714	182579.500000	NA	8.886375	9.049434	8.339172	9.263292	12.114941	NA	-0.163059	0.547202	-0.376917	-3.228566	NA	0.710261	-0.213858	-3.065507	NA	-0.924120	-3.775769	NA	-2.851649	NA	NA	0.197578	0.874692	0.187906	-0.888299	NA	1.128826	-0.003646	-1.293828	NA	-0.905569	-2.515952	NA	-1.342780	NA	NA	
1491266.000000	13624.500000	18393.333333	10977.700000	25597.600000	29206.107143	15255.000000	9.519625	9.819744	9.303621	10.150254	10.282133	9.632663	-0.300119	0.216004	-0.630629	-0.762508	-0.113038	0.516122	-0.330510	-0.462390	0.187081	-0.846633	-0.978512	-0.329041	-0.131879	0.517591	0.649471	0.096396	0.625750	0.029811	0.765532	0.238051	0.904134	-0.110371	1.105188	0.099074	-0.826263	0.106533	-0.272804	0.883089	0.142570	-0.173985	
1492928.000000	4599.833333	12577.166667	11183.857143	15569.272727	167896.388889	15255.000000	8.433775	9.439638	9.322227	9.653055	12.031102	9.632663	-1.005863	-0.888451	-1.219279	-3.597327	-1.198887	0.117412	-0.213416	-2.591464	-0.193024	-0.330828	-2.708876	-0.310436	-2.378048	0.020392	2.398440	-0.424607	-0.204404	-0.336995	-1.135603	-0.316837	0.442674	-0.003241	-0.856953	-0.116444	-0.298347	-1.515718	-0.260656	-0.955183	-0.227143	0.650261	
1499611.000000	12826.250000	4625.555556	4667.444444	16606.208333	145388.950000	60474.000000	9.459249	8.439352	8.448367	9.717532	11.887168	11.009969	1.019897	1.010882	-0.258283	-2.427919	-1.550720	-0.009015	-1.278180	-3.447816	-2.570617	-1.269165	-3.438801	-2.561602	-2.169636	-1.292437	0.877199	1.070875	1.223213	0.261831	-0.351355	-0.496629	0.296350	-0.977395	-1.646162	-1.464529	-1.258717	-2.200038	-1.730406	-0.784618	-1.203350	-0.066662	
1503376.000000	25022.000000	7382.642857	14052.062500	23827.150000	168242.555556	60474.000000	10.127511	8.906887	9.550524	10.078581	12.033162	11.009969	1.220624	0.576986	0.048930	-1.905651	-0.882458	-0.643637	-1.171694	-3.126275	-2.103082	-0.528057	-2.482638	-1.459444	-1.954581	-0.931388	1.023193	1.219058	0.897079	0.453264	-0.001103	-0.155136	-0.438148	-0.879971	-1.349832	-1.199438	-0.500206	-1.303615	-1.010825	-0.608616	-0.934878	0.002141	
1506649.000000	18772.500000	6515.111111	14834.055556	23827.150000	17116.807692	60474.000000	9.840148	8.781880	9.604681	10.078581	9.747816	11.009969	1.058269	0.235467	-0.238433	0.092332	-1.169820	-0.822801	-1.296701	-0.965937	-2.228089	-0.473900	-0.143135	-1.405288	0.330765	-0.931388	-1.262153	1.099202	0.640379	0.274200	1.338820	-0.301983	-0.645508	-0.994341	0.641123	-1.270317	-0.444778	0.889716	-0.975468	1.261719	-0.934878	-1.074885	
1512327.000000	9666.000000	7586.500000	12108.076923	22994.611111	16933.533333	60474.000000	9.176370	8.934126	9.401628	10.043015	9.737051	11.009969	0.242244	-0.225258	-0.866645	-0.560681	-1.833599	-0.467502	-1.108890	-0.802926	-2.075843	-0.641387	-0.335423	-1.608341	0.305964	-0.966954	-1.272918	0.496786	0.294079	-0.117258	0.900885	-0.641185	-0.234293	-0.822511	0.791353	-1.183994	-0.616198	0.709442	-1.108037	1.241422	-0.961324	-1.079959	
1512535.000000	18772.500000	18910.250000	18792.125000	25769.562500	20623.000000	60474.000000	9.840148	9.847459	9.841193	10.156949	9.934162	11.009969	-0.007311	-0.001045	-0.316801	-0.094014	-1.169820	0.006266	-0.309490	-0.086703	-1.162509	-0.315756	-0.092969	-1.168776	0.222787	-0.853019	-1.075807	0.312556	0.462607	0.225367	1.213849	-0.301983	0.314037	-0.091139	1.451419	-0.666138	-0.282921	0.936748	-0.821053	1.173349	-0.876604	-0.987065	
1515683.000000	9464.250000	9093.200000	11645.291667	19649.375000	16266.714286	60474.000000	9.155277	9.115282	9.362657	9.885801	9.696876	11.009969	0.039995	-0.207380	-0.730524	-0.541599	-1.854692	-0.247375	-0.770519	-0.581594	-1.894687	-0.523144	-0.334219	-1.647312	0.188925	-1.124168	-1.313093	0.347479	0.307517	-0.032437	0.913682	-0.651964	0.020478	-0.512935	0.995330	-1.081279	-0.495178	0.710571	-1.133481	1.145636	-1.078227	-1.098892	
1515987.000000	18772.500000	13990.000000	15901.833333	26708.888889	20925.090909	60474.000000	9.840148	9.546098	9.674190	10.192752	9.948704	11.009969	0.294050	0.165959	-0.352603	-0.108556	-1.169820	-0.128092	-0.646654	-0.402606	-1.463871	-0.518562	-0.274515	-1.335779	0.244047	-0.817217	-1.061265	0.535031	0.588134	0.203057	1.204097	-0.301983	0.158534	-0.399611	1.160284	-0.837008	-0.490489	0.766545	-0.930086	1.190749	-0.849981	-0.980212	
1516158.000000	9476.250000	12882.000000	10992.730769	29950.062500	15393.066667	60474.000000	9.156544	9.463586	9.304989	10.307287	9.641672	11.009969	-0.307042	-0.148446	-1.150743	-0.485129	-1.853425	0.158597	-0.843700	-0.178086	-1.546383	-1.002297	-0.336683	-1.704979	0.665614	-0.702682	-1.368296	0.091285	0.351815	-0.294287	0.951553	-0.651316	0.490341	-0.579889	1.367201	-0.883792	-0.985583	0.708261	-1.171131	1.535761	-0.764814	-1.124908	
1516390.000000	18772.500000	10410.750000	15849.388889	29950.062500	36192.222222	60474.000000	9.840148	9.250594	9.670886	10.307287	10.496600	11.009969	0.589554	0.169262	-0.467138	-0.656451	-1.169820	-0.420292	-1.056692	-1.246005	-1.759375	-0.636400	-0.825713	-1.339083	-0.189313	-0.702682	-0.513369	0.753181	0.590617	0.131687	0.836658	-0.301983	-0.179653	-0.774756	0.383013	-1.004558	-0.611094	0.249785	-0.932243	0.836085	-0.764814	-0.722003	
1518874.000000	25022.000000	5797.937500	12175.954545	46195.333333	33802.458333	60474.000000	10.127511	8.665258	9.407218	10.740634	10.428289	11.009969	1.462253	0.720292	-0.613123	-0.300778	-0.882458	-0.741961	-2.075377	-1.763031	-2.344711	-1.333416	-1.021070	-1.602750	0.312345	-0.269335	-0.581680	1.397436	1.004793	0.040719	1.075185	-0.155136	-0.551945	-1.706752	-0.093475	-1.336441	-1.324476	0.066634	-1.104388	1.246644	-0.442581	-0.754196	
1519395.000000	6657.750000	5172.500000	10357.681818	34980.062500	33708.125000	60474.000000	8.803537	8.551111	9.245484	10.462534	10.425494	11.009969	0.252425	-0.441947	-1.658997	-1.621957	-2.206432	-0.694372	-1.911422	-1.874383	-2.458857	-1.217050	-1.180010	-1.764485	0.037039	-0.547435	-0.584475	0.504302	0.131207	-0.610996	0.189153	-0.831709	-0.496867	-1.556750	-0.196096	-1.401161	-1.205378	-0.082376	-1.209982	1.021333	-0.649374	-0.755513	
1519422.000000	8707.833333	5172.500000	11416.000000	34980.062500	33708.125000	60474.000000	9.071978	8.551111	9.342771	10.462534	10.425494	11.009969	0.520867	-0.270793	-1.390555	-1.353516	-1.937991	-0.791660	-1.911422	-1.874383	-2.458857	-1.119762	-1.082723	-1.667198	0.037039	-0.547435	-0.584475	0.702474	0.259853	-0.443722	0.369180	-0.694531	-0.609466	-1.556750	-0.196096	-1.401161	-1.105806	0.008833	-1.146464	1.021333	-0.649374	-0.755513	
1519540.000000	13527.250000	5411.937500	12616.944444	35526.750000	36717.272727	60474.000000	9.512461	8.596362	9.442796	10.478041	10.511003	11.009969	0.916099	0.069665	-0.965580	-0.998541	-1.497507	-0.846434	-1.881679	-1.914640	-2.413606	-1.035245	-1.068207	-1.567173	-0.032961	-0.531928	-0.498966	0.994248	0.515756	-0.178907	0.607239	-0.469436	-0.672860	-1.529537	-0.233197	-1.375504	-1.019304	0.022443	-1.081160	0.964044	-0.637843	-0.715215	
1524494.000000	5658.500000	4547.000000	12641.038462	38261.214286	26113.300000	60474.000000	8.640914	8.422223	9.444704	10.552192	10.170200	11.009969	0.218691	-0.803790	-1.911278	-1.529286	-2.369055	-1.022481	-2.129969	-1.747977	-2.587746	-1.107488	-0.725496	-1.565265	0.381992	-0.457777	-0.839769	0.479398	-0.140769	-0.768200	0.251302	-0.914812	-0.876613	-1.756698	-0.079601	-1.474241	-1.093244	0.343741	-1.079914	1.303643	-0.582705	-0.875826	
1537866.000000	48567.333333	3052.875000	28113.222222	33185.142857	27333.227273	60474.000000	10.790706	8.023839	10.243995	10.409858	10.215858	11.009969	2.766867	0.546711	0.380849	0.574848	-0.219262	-2.220156	-2.386019	-2.192019	-2.986130	-0.165862	0.028137	-0.765974	0.193999	-0.600111	-0.794110	2.360545	0.874323	0.660093	1.662413	0.183768	-2.262778	-1.990959	-0.488827	-1.700123	-0.129508	1.050287	-0.558070	1.149789	-0.688543	-0.854309	
1538486.000000	36797.625000	2871.055556	30834.500000	38684.750000	46753.357143	60474.000000	10.513189	7.962435	10.336389	10.563201	10.752641	11.009969	2.550754	0.176799	-0.050012	-0.239453	-0.496780	-2.373954	-2.600766	-2.790206	-3.047534	-0.226811	-0.416252	-0.673579	-0.189441	-0.446768	-0.257327	2.201003	0.596282	0.391611	1.116312	0.041952	-2.440780	-2.187431	-1.040113	-1.734938	-0.191888	0.633664	-0.497747	0.835981	-0.574519	-0.601336	
1554964.000000	56080.333333	7472.900000	8704.833333	35937.200000	25893.464286	60474.000000	10.934540	8.919038	9.071634	10.489528	10.161746	11.009969	2.015502	1.862907	0.445012	0.772795	-0.075428	-0.152595	-1.570490	-1.242707	-2.090930	-1.417895	-1.090112	-1.938335	0.327782	-0.520441	-0.848223	1.805863	1.863629	0.700075	1.795163	0.257270	0.130174	-1.244830	0.386052	-1.192548	-1.410939	0.001906	-1.323485	1.259278	-0.629301	-0.879811	
1594988.000000	55972.166667	17731.944444	17170.000000	37842.777778	37421.600000	53403.000000	10.932610	9.783123	9.750919	10.541195	10.530003	10.885622	1.149487	1.181691	0.391414	0.402606	0.046988	0.032204	-0.758072	-0.746880	-1.102499	-0.790276	-0.779084	-1.134703	0.011192	-0.344427	-0.355619	1.166542	1.351599	0.666677	1.546901	0.319826	0.344057	-0.501548	0.843004	-0.632112	-0.768584	0.293501	-0.798807	1.000179	-0.498419	-0.647659	
1618595.000000	53239.500000	33259.000000	20845.363636	54170.944444	28023.576923	53403.000000	10.882556	10.412081	9.944887	10.899900	10.240801	10.885622	0.470475	0.937669	-0.017344	0.641754	-0.003066	0.467194	-0.487819	0.171279	-0.473542	-0.955013	-0.295915	-0.940735	0.659098	0.014278	-0.644821	0.665274	1.168183	0.411967	1.707283	0.294248	0.847505	-0.254293	1.689174	-0.275496	-0.937188	0.746482	-0.672169	1.530428	-0.231689	-0.783952	
1645379.000000	38822.625000	34838.071429	16851.636364	51332.700000	8377.083333	43151.000000	10.566758	10.458466	9.732203	10.846083	9.033255	10.672461	0.108292	0.834555	-0.279325	1.533503	-0.105702	0.726263	-0.387617	1.425211	-0.213995	-1.113880	0.698948	-0.940258	1.812828	0.173622	-1.639206	0.397898	1.090678	0.248719	2.305323	0.241799	1.147346	-0.162618	2.844789	-0.128334	-1.099786	1.679187	-0.671857	2.474644	-0.113202	-1.252581	
1649436.000000	145062.000000	40293.166667	39435.500000	63136.000000	22970.666667	43151.000000	11.884917	10.603937	10.582422	11.053046	10.041973	10.672461	1.280979	1.302495	0.831870	1.842943	1.212456	0.021515	-0.449109	0.561964	-0.068524	-0.470625	0.540448	-0.090039	1.011073	0.380586	-0.630488	1.263614	1.442401	0.941138	2.512845	0.915400	0.331686	-0.218877	2.049226	-0.045852	-0.441426	1.530590	-0.116763	1.818485	0.040694	-0.777197	
1661071.000000	73902.000000	29450.214286	36509.333333	55474.562500	42200.000000	43151.000000	11.210495	10.290456	10.505323	10.923680	10.650176	10.672461	0.920039	0.705172	0.286815	0.560320	0.538034	-0.214867	-0.633223	-0.359719	-0.382004	-0.418357	-0.144852	-0.167138	0.273504	0.251219	-0.022285	0.997156	0.993428	0.601498	1.652670	0.570759	0.058102	-0.387323	1.199809	-0.223595	-0.387931	0.888106	-0.167099	1.214857	-0.055502	-0.490567	
1669474.000000	79910.500000	44145.625000	43759.437500	50549.850000	46622.937500	43151.000000	11.288663	10.695249	10.686463	10.830715	10.749848	10.672461	0.593413	0.602200	0.457947	0.538815	0.616202	0.008787	-0.135466	-0.054599	0.022788	-0.144253	-0.063385	0.014002	0.080867	0.158254	0.077387	0.756031	0.916030	0.708135	1.638248	0.610704	0.316954	0.068075	1.481006	0.005921	-0.107391	0.964483	-0.048836	1.057202	-0.124630	-0.443594	
1671265.000000	15081.500000	27567.071429	34856.750000	54879.666667	16376.136364	43151.000000	9.621224	10.224377	10.459002	10.912898	9.703580	10.672461	-0.603153	-0.837778	-1.291674	-0.082356	-1.051237	-0.234625	-0.688521	0.520797	-0.448084	-0.453896	0.755422	-0.213459	1.209318	0.240437	-0.968880	-0.127314	-0.166316	-0.382106	1.221667	-0.241385	0.035235	-0.437915	2.011287	-0.261061	-0.424305	1.732132	-0.197342	1.980729	-0.063519	-0.936674	
1672101.000000	15081.500000	31952.583333	38453.222222	53195.222222	46873.437500	43151.000000	9.621224	10.372008	10.557198	10.881724	10.755206	10.672461	-0.750784	-0.935974	-1.260500	-1.133982	-1.051237	-0.185189	-0.509716	-0.383198	-0.300453	-0.324526	-0.198009	-0.115263	0.126517	0.209263	0.082746	-0.236300	-0.240124	-0.362680	0.516407	-0.241385	0.092450	-0.274326	1.178171	-0.177355	-0.291897	0.838271	-0.133231	1.094562	-0.086700	-0.441068	
1700372.000000	7860.500000	15909.071429	13922.500000	50709.000000	24913.461538	18436.000000	8.969605	9.674645	9.541262	10.833859	10.123164	9.822061	-0.705039	-0.571656	-1.864253	-1.153558	-0.852455	0.133383	-1.159214	-0.448519	-0.147416	-1.292597	-0.581902	-0.280799	0.710695	1.011798	0.301103	-0.202530	0.033712	-0.738897	0.503279	-0.139804	0.461159	-0.868553	1.117972	-0.090584	-1.282699	0.478363	-0.241307	1.572655	0.510058	-0.338162	
1705315.000000	8223.875000	23416.750000	14844.083333	54279.318182	26402.807692	18436.000000	9.014797	10.061207	9.605357	10.901899	10.181226	9.822061	-1.046410	-0.590560	-1.887102	-1.166429	-0.807264	0.455850	-0.840692	-0.120019	0.239146	-1.296542	-0.575869	-0.216704	0.720673	1.079838	0.359165	-0.454541	0.019504	-0.753135	0.494648	-0.116710	0.834376	-0.577137	1.420715	0.128595	-1.286737	0.484019	-0.199460	1.580821	0.560651	-0.310799	
1724767.000000	6699.500000	4951.777778	12651.928571	47494.750000	26173.500000	24934.000000	8.809788	8.507502	9.445565	10.768374	10.172503	10.123988	0.302286	-0.635777	-1.958586	-1.362715	-1.314199	-0.938063	-2.260873	-1.665001	-1.616486	-1.322810	-0.726938	-0.678423	0.595872	0.644387	0.048515	0.541111	-0.014483	-0.797679	0.363011	-0.375763	-0.778910	-1.876462	-0.003130	-0.923540	-1.313621	0.342389	-0.500909	1.478683	0.236854	-0.457200	
1726256.000000	6641.000000	4857.687500	15224.388889	59637.555556	41488.444444	24934.000000	8.801018	8.488318	9.630654	10.996041	10.633170	10.123988	0.312700	-0.829636	-2.195023	-1.832152	-1.322970	-1.142336	-2.507723	-2.144852	-1.635670	-1.365387	-1.002516	-0.493334	0.362871	0.872053	0.509183	0.548799	-0.160196	-0.945010	0.048189	-0.380245	-1.015331	-2.102306	-0.445359	-0.934418	-1.357198	0.084029	-0.380067	1.287994	0.406145	-0.240099	
1732852.000000	5765.000000	5470.750000	13452.050000	44976.071429	40147.444444	24934.000000	8.659560	8.607171	9.506887	10.713886	10.600314	10.123988	0.052389	-0.847326	-2.054325	-1.940754	-1.464427	-0.899716	-2.106715	-1.993143	-1.516817	-1.206999	-1.093427	-0.617101	0.113572	0.589898	0.476326	0.356629	-0.173493	-0.857337	-0.024643	-0.452532	-0.734528	-1.735423	-0.305544	-0.867028	-1.195091	-0.001202	-0.460873	1.083967	0.196337	-0.255584	
1732881.000000	5765.000000	8164.375000	14149.000000	44976.071429	44355.875000	24934.000000	8.659560	9.007535	9.557399	10.713886	10.700000	10.123988	-0.347975	-0.897839	-2.054325	-2.040440	-1.464427	-0.549864	-1.706350	-1.692465	-1.116452	-1.156487	-1.142601	-0.566588	0.013885	0.589898	0.576013	0.061067	-0.211460	-0.857337	-0.091497	-0.452532	-0.329616	-1.369129	-0.028441	-0.640023	-1.143393	-0.047304	-0.427894	1.002384	0.196337	-0.208604	
1733888.000000	1275.000000	5646.000000	10838.500000	37349.777778	42639.812500	24934.000000	7.150701	8.638703	9.290860	10.528082	10.660544	10.123988	-1.488001	-2.140158	-3.377381	-3.509842	-2.973286	-0.652157	-1.889380	-2.021841	-1.485285	-1.237222	-1.369684	-0.833128	-0.132461	0.404095	0.536556	-0.780538	-1.145238	-1.681772	-1.076933	-1.223584	-0.448009	-1.536583	-0.331992	-0.849150	-1.226024	-0.260198	-0.601913	0.882613	0.058175	-0.227199	
1735416.000000	1453.166667	5217.055556	10196.250000	22119.583333	15618.423077	24934.000000	7.281500	8.559688	9.229775	10.004219	9.656206	10.123988	-1.278188	-1.948275	-2.722718	-2.374706	-2.842487	-0.670087	-1.444530	-1.096518	-1.564299	-0.774443	-0.426431	-0.894212	0.348012	-0.119769	-0.467781	-0.625647	-1.001010	-1.273832	-0.315668	-1.156743	-0.468760	-1.129589	0.520780	-0.893951	-0.752379	0.624120	-0.641795	1.275834	-0.331365	-0.700518	
