Position	iESd_BRG	iESa_BRG	iESd_BRM	iESa_BRM	iESd_CHCU	iESa_CHCU	iESd_CHCA	iESa_CHCA	iESd_CHFR	iESa_CHFR	iESd_TXL	iESa_TXL	log(iESd_BRG)	log(iESa_BRG)	log(iESd_BRM)	log(iESa_BRM)	log(iESd_CHCU)	log(iESa_CHCU)	log(iESd_CHCA)	log(iESa_CHCA)	log(iESd_CHFR)	log(iESa_CHFR)	log(iESd_TXL)	log(iESa_TXL)	log_iRESda(BRG)	log_iRESda(BRM)	log_iRESda(CHCU)	log_iRESda(CHCA)	log_iRESda(CHFR)	log_iRESda(TXL)	log_iRESdaN(BRG)	log_iRESdaN(BRM)	log_iRESdaN(CHCU)	log_iRESdaN(CHCA)	log_iRESdaN(CHFR)	log_iRESdaN(TXL)	
1673207.000000	-1	-1	-1	-1	-1	-1	-1	-1	218.000000	4235.357143	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5.384495	8.351223	-1	-1	-1	-1	-1	-1	-2.966728	-1	-1	-1	-1	-1	-0.280864	-1	
1673468.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
1673663.000000	-1	-1	-1	-1	-1	-1	-1	-1	344.000000	4235.357143	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5.840642	8.351223	-1	-1	-1	-1	-1	-1	-2.510581	-1	-1	-1	-1	-1	0.012012	-1	
1674156.000000	-1	-1	566.500000	17649.250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	6.339477	9.778449	-1	-1	-1	-1	-1	-1	-1	-1	-1	-3.438971	-1	-1	-1	-1	-1	-2.294708	-1	-1	-1	-1	
1674796.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
1675555.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
1675692.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
1676616.000000	-1	-1	516.500000	17649.250000	516.500000	5424.923077	-1	-1	516.500000	5260.041667	-1	-1	-1	-1	6.247075	9.778449	6.247075	8.598759	-1	-1	6.247075	8.567894	-1	-1	-1	-3.531373	-2.351684	-1	-2.320819	-1	-1	-2.356364	-0.040716	-1	0.133851	-1	
1676725.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
1676984.000000	-1	-1	460.000000	17649.250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	6.131226	9.778449	-1	-1	-1	-1	-1	-1	-1	-1	-1	-3.647222	-1	-1	-1	-1	-1	-2.433666	-1	-1	-1	-1	
1677645.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
1678137.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
1678178.000000	-1	-1	-1	-1	129.000000	6947.166667	129.000000	13777.722222	129.000000	6095.875000	-1	-1	-1	-1	-1	-1	4.859812	8.846089	4.859812	9.530808	4.859812	8.715368	-1	-1	-1	-1	-3.986277	-4.670996	-3.855555	-1	-1	-1	-1.139900	-0.964950	-0.851547	-1	
1678395.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
1678476.000000	-1	-1	-1	-1	50.000000	5314.857143	-1	-1	50.000000	2932.909091	-1	-1	-1	-1	-1	-1	3.912023	8.578261	-1	-1	3.912023	7.983750	-1	-1	-1	-1	-4.666238	-1	-4.071727	-1	-1	-1	-1.597142	-1	-0.990344	-1	
1678495.000000	-1	-1	202.500000	17649.250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5.310740	9.778449	-1	-1	-1	-1	-1	-1	-1	-1	-1	-4.467709	-1	-1	-1	-1	-1	-2.981149	-1	-1	-1	-1	
1678881.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
1678918.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
1679069.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
1679260.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
1679404.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
1679502.000000	-1	-1	88.500000	28965.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4.483003	10.273843	-1	-1	-1	-1	-1	-1	-1	-1	-1	-5.790841	-1	-1	-1	-1	-1	-3.864029	-1	-1	-1	-1	
1679581.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
1679690.000000	-1	-1	-1	-1	54.500000	109.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3.998201	4.691348	-1	-1	-1	-1	-1	-1	-1	-1	-0.693147	-1	-1	-1	-1	-1	1.074570	-1	-1	-1	
1679794.000000	-1	-1	865.500000	3604.111111	-1	-1	-1	-1	865.500000	5588.250000	-1	-1	-1	-1	6.763307	8.189830	-1	-1	-1	-1	6.763307	8.628421	-1	-1	-1	-1.426523	-1	-1	-1.865114	-1	-1	-0.951870	-1	-1	0.426443	-1	
1681317.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
1681654.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
1681709.000000	-1	-1	1300.500000	5767.625000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	7.170504	8.660016	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1.489512	-1	-1	-1	-1	-1	-0.993900	-1	-1	-1	-1	
1682804.000000	-1	-1	1300.500000	5767.625000	588.000000	4371.375000	-1	-1	588.000000	3796.458333	-1	-1	-1	-1	7.170504	8.660016	6.376727	8.382833	-1	-1	6.376727	8.241824	-1	-1	-1	-1.489512	-2.006106	-1	-1.865097	-1	-1	-0.993900	0.191669	-1	0.426454	-1	
1682885.000000	-1	-1	1300.500000	4671.600000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	7.170504	8.449257	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1.278753	-1	-1	-1	-1	-1	-0.853268	-1	-1	-1	-1	
1683079.000000	-1	-1	-1	-1	-1	-1	-1	-1	150.000000	4068.875000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5.010635	8.311122	-1	-1	-1	-1	-1	-1	-3.300487	-1	-1	-1	-1	-1	-0.495158	-1	
1683185.000000	-1	-1	217.500000	5846.750000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5.382199	8.673641	-1	-1	-1	-1	-1	-1	-1	-1	-1	-3.291442	-1	-1	-1	-1	-1	-2.196267	-1	-1	-1	-1	
1683396.000000	-1	-1	276.500000	4943.900000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5.622211	8.505910	-1	-1	-1	-1	-1	-1	-1	-1	-1	-2.883699	-1	-1	-1	-1	-1	-1.924193	-1	-1	-1	-1	
1683421.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
1683483.000000	-1	-1	1581.666667	4943.900000	1761.750000	4464.166667	-1	-1	1196.250000	3667.038462	-1	-1	-1	-1	7.366234	8.505910	7.474063	8.403838	-1	-1	7.086947	8.207140	-1	-1	-1	-1.139675	-0.929775	-1	-1.120193	-1	-1	-0.760466	0.915449	-1	0.904730	-1	
1683501.000000	1131.000000	4004.666667	2352.500000	4943.900000	1945.333333	4464.166667	-1	-1	2352.500000	3575.321429	-1	-1	7.030857	8.295216	7.763234	8.505910	7.573189	8.403838	-1	-1	7.763234	8.181810	-1	-1	-1.264358	-0.742676	-0.830649	-1	-0.418576	-1	-0.760284	-0.495562	0.982107	-1	1.355212	-1	
1685745.000000	-1	-1	2352.500000	5846.750000	1948.833333	4445.666667	-1	-1	1571.833333	3968.791667	-1	-1	-1	-1	7.763234	8.673641	7.574986	8.399685	-1	-1	7.359998	8.286217	-1	-1	-1	-0.910407	-0.824699	-1	-0.926219	-1	-1	-0.607484	0.986108	-1	1.029273	-1	
1685864.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
1685886.000000	-1	-1	-1	-1	-1	-1	-1	-1	17.000000	4744.583333	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2.833213	8.464759	-1	-1	-1	-1	-1	-1	-5.631546	-1	-1	-1	-1	-1	-1.991847	-1	
1685898.000000	-1	-1	-1	-1	-1	-1	163.000000	5136.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5.093750	8.544030	-1	-1	-1	-1	-1	-1	-1	-3.450280	-1	-1	-1	-1	-1	-0.254924	-1	-1	
1686212.000000	-1	-1	212.000000	1933.250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5.356586	7.566958	-1	-1	-1	-1	-1	-1	-1	-1	-1	-2.210372	-1	-1	-1	-1	-1	-1.474905	-1	-1	-1	-1	
1686322.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
1686713.000000	-1	-1	239.500000	8122.000000	239.500000	7927.250000	239.500000	8122.000000	239.500000	4991.500000	-1	-1	-1	-1	5.478553	9.002332	5.478553	8.978061	5.478553	9.002332	5.478553	8.515492	-1	-1	-1	-3.523778	-3.499508	-3.523778	-3.036938	-1	-1	-2.351296	-0.812572	-0.297674	-0.325943	-1	
1686801.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
1687234.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
1687253.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
1687261.000000	-1	-1	-1	-1	-1	-1	-1	-1	18.500000	2240.214286	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2.917771	7.714327	-1	-1	-1	-1	-1	-1	-4.796556	-1	-1	-1	-1	-1	-1.455730	-1	
1687290.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
1687431.000000	-1	-1	166.000000	1900.785714	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5.111988	7.550023	-1	-1	-1	-1	-1	-1	-1	-1	-1	-2.438035	-1	-1	-1	-1	-1	-1.626817	-1	-1	-1	-1	
1687622.000000	-1	-1	-1	-1	-1	-1	-1	-1	161.500000	2925.800000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5.084505	7.981323	-1	-1	-1	-1	-1	-1	-2.896818	-1	-1	-1	-1	-1	-0.235977	-1	
1687754.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
1687899.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
1687916.000000	-1	-1	8.500000	4175.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2.140066	8.336870	-1	-1	-1	-1	-1	-1	-1	-1	-1	-6.196803	-1	-1	-1	-1	-1	-4.134914	-1	-1	-1	-1	
1687958.000000	-1	-1	54.500000	98.100000	-1	-1	75.500000	1029.600000	75.500000	1295.388889	-1	-1	-1	-1	3.998201	4.585987	-1	-1	4.324133	6.936926	4.324133	7.166566	-1	-1	-1	-0.587787	-1	-2.612793	-2.842434	-1	-1	-0.392210	-1	0.232198	-0.201059	-1	
1688067.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
1688129.000000	-1	-1	121.000000	587.375000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4.795791	6.375663	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1.579873	-1	-1	-1	-1	-1	-1.054195	-1	-1	-1	-1	
1688309.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
1688546.000000	-1	-1	132.000000	934.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4.882802	6.839476	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1.956675	-1	-1	-1	-1	-1	-1.305622	-1	-1	-1	-1	
1688573.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
1688732.000000	-1	-1	-1	-1	90.000000	911.642857	-1	-1	90.000000	1303.388889	-1	-1	-1	-1	-1	-1	4.499810	6.815248	-1	-1	4.499810	7.172723	-1	-1	-1	-1	-2.315439	-1	-2.672913	-1	-1	-1	-0.016342	-1	-0.092216	-1	
1688753.000000	-1	-1	129.500000	769.833333	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4.863681	6.646174	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1.782493	-1	-1	-1	-1	-1	-1.189396	-1	-1	-1	-1	
1688991.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
1689001.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
1689094.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
1689114.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
1689840.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
1690706.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
1691126.000000	-1	-1	210.500000	4772.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5.349486	8.470521	-1	-1	-1	-1	-1	-1	-1	-1	-1	-3.121035	-1	-1	-1	-1	-1	-2.082560	-1	-1	-1	-1	
1691127.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
1691238.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
1691417.000000	-1	-1	165.500000	1203.500000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5.108971	7.092989	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1.984018	-1	-1	-1	-1	-1	-1.323867	-1	-1	-1	-1	
1691569.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
1691615.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
1691635.000000	-1	-1	82.583333	3164.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4.413808	8.059592	-1	-1	-1	-1	-1	-1	-1	-1	-1	-3.645784	-1	-1	-1	-1	-1	-2.432707	-1	-1	-1	-1	
1691750.000000	-1	-1	158.000000	1264.916667	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5.062595	7.142762	-1	-1	-1	-1	-1	-1	-1	-1	-1	-2.080166	-1	-1	-1	-1	-1	-1.388024	-1	-1	-1	-1	
1691816.000000	-1	-1	242.000000	1183.714286	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5.488938	7.076412	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1.587475	-1	-1	-1	-1	-1	-1.059267	-1	-1	-1	-1	
1692234.000000	-1	-1	253.500000	1698.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5.535364	7.437206	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1.901843	-1	-1	-1	-1	-1	-1.269034	-1	-1	-1	-1	
1692323.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
1692371.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
1692406.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
1692653.000000	-1	-1	153.000000	1658.125000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5.030438	7.413443	-1	-1	-1	-1	-1	-1	-1	-1	-1	-2.383005	-1	-1	-1	-1	-1	-1.590097	-1	-1	-1	-1	
1692712.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
1692779.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
1692969.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
1693618.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
1693849.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
1693886.000000	-1	-1	-1	-1	190.500000	3202.785714	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5.249652	8.071776	-1	-1	-1	-1	-1	-1	-1	-1	-2.822124	-1	-1	-1	-1	-1	-0.357064	-1	-1	-1	
1694058.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
1694104.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
1695827.000000	-1	-1	-1	-1	892.500000	5442.000000	-1	-1	892.500000	8280.545455	-1	-1	-1	-1	-1	-1	6.794027	8.601902	-1	-1	6.794027	9.021664	-1	-1	-1	-1	-1.807875	-1	-2.227638	-1	-1	-1	0.324969	-1	0.193680	-1	
1695889.000000	-1	-1	178.000000	4315.312500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5.181784	8.369925	-1	-1	-1	-1	-1	-1	-1	-1	-1	-3.188141	-1	-1	-1	-1	-1	-2.127337	-1	-1	-1	-1	
1696183.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
1696529.000000	-1	-1	300.500000	4315.312500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5.705448	8.369925	-1	-1	-1	-1	-1	-1	-1	-1	-1	-2.664477	-1	-1	-1	-1	-1	-1.777914	-1	-1	-1	-1	
1696784.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
1696867.000000	-1	-1	234.500000	3717.714286	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5.457456	8.220864	-1	-1	-1	-1	-1	-1	-1	-1	-1	-2.763409	-1	-1	-1	-1	-1	-1.843928	-1	-1	-1	-1	
1697253.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
1697532.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
1698184.000000	-1	-1	-1	-1	-1	-1	-1	-1	330.000000	10260.250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5.799093	9.236032	-1	-1	-1	-1	-1	-1	-3.436940	-1	-1	-1	-1	-1	-0.582770	-1	
1698192.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
1698807.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
1699152.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
1699208.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
1699919.000000	-1	-1	582.000000	5131.300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	6.366470	8.543114	-1	-1	-1	-1	-1	-1	-1	-1	-1	-2.176644	-1	-1	-1	-1	-1	-1.452400	-1	-1	-1	-1	
1700372.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
1701765.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
1701783.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
1701811.000000	-1	-1	-1	-1	122.000000	9815.857143	-1	-1	122.000000	12856.850000	-1	-1	-1	-1	-1	-1	4.804021	9.191754	-1	-1	4.804021	9.461632	-1	-1	-1	-1	-4.387733	-1	-4.657611	-1	-1	-1	-1.409861	-1	-1.366518	-1	
1702027.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
